,tweet_id,user_id,bullying_traces,type,form,teasing,author_role,emotion,tweet_text
721,106605537478721536,54610764,n,,,,,,"Nowadays , #america jus be bullying for oil , that 's #bushs fault tho , but we losing the war cuz of it"
724,104639058256465921,46822887,n,,,,,,“ Thirsty Vagina Warriors is the name of my new girl band . My old girl band - - Bully Pulpit and the Trial Balloons - - broke up . ”
725,106226651477708801,129621181,n,,,,,,sitting here crying watching #cyberbully lol im pathetic #judgeme
727,100960576779456513,164224732,n,,,,,,Thank u all so much for the comments and support for our Anti-Bullying Awareness Campaign HTTPURL
729,103190292026494976,20957347,y,self-disclosure,other,n,victim,sadness,I 'm the victim of bullying in my own flat #WAH
731,106113866781560832,330523876,n,,,,,,"#NeverApologiseFor being an arrogant , bullying toerag . You 'll both grow up and she 'll marry you . Trust me ."
733,101949348434284544,94912172,n,,,,,,#parents It takes Inner Strength to stand up on the issue of #school Bullying .. but share that strength and pass it around 4 students .
736,104374868975431681,64909297,n,,,,,,mira bully @USER HTTPURL
745,106382369937825792,233635512,n,,,,,,"Seen bullying yet this year . Here are some tips for stopping it , for you and your kid . HTTPURL #fb"
747,107101253061984256,99993914,n,,,,,,As Real As It Gets : Bullying Victims Can Fight Back With Help From Brazilian Jiu-Jitsu Royalty | The HTTPURL
752,101968744955383808,347777843,n,,,,,,What to do when your kid 's the bully HTTPURL
761,106287565178548224,33273844,y,accusation,other,y,accuser,none,"@USER Lmao naw .. Nobody likes me , but thank you ! You 're nice too , when you 're not trying to bully ppl"
764,102328276634173441,57869243,n,,,,,,Rebecca Black Quits Middle School After Bullying ( Mashable ) HTTPURL
765,104104297800794112,37067700,n,,,,,,I hate when the smallest bitches try to bully the big girls O_o . U sure u wanna ride tht ride ?
768,108228194213179393,126803250,n,,,,,,bully beatdown is so fluke ... lol niggas be tapping out fast as shit
770,107289676553007104,39083471,n,,,,,,"i hate it when people get bullied , makes me so sad :'("
774,108348059657838592,343919654,y,self-disclosure,other,y,bully,none,Spending the last 2 days in Edmonds has made me so nostalgic . I miss when all 6 of us lived under one roof and bullied eachother #goodtimes
776,108976690084052992,32849770,n,,,,,,#ThingsWeNeedToChange Bullying :(
778,101367739192578048,21434408,y,report,physical,n,reporter,none,@USER there 's a scene based on my Dad . The fight that goes on for 45 minutes and the guy is destroyed . My dad was the bully .
779,101519641423253504,334414624,y,self-disclosure,other,n,victim,sadness,So sick of being bullied :'( @USER @USER
780,101740479141515264,181959418,n,,,,,,"Bitches practically bullied me into going out tonight , good thing I get paid at midnight :p #looooooose"
781,102043784598142978,82078715,y,report,other,n,reporter,none,The Congressmen 's & Senator 's daughters that I went 2 Shenandoah Valley Academy with told me about their father 's being bullied & threatened
782,102392880030683136,349105744,y,self-disclosure,other,y,defender,none,@USER dont bully lobak ! ! ! xD
784,106171321460867072,253746942,y,self-disclosure,other,n,victim,none,@USER and the people thinks I 'm crazy and bully me
785,108455967766749184,14552091,y,self-disclosure,other,n,victim,none,@USER lol .. you bully :(
798,107118730848374785,36911064,n,,,,,,"Some people , cyberbully without knowing ... Sending anonymous hate comments . It may not affect me but may affect others . Stop bullying !"
802,108596961548042240,272643361,n,,,,,,"@USER got any wisdom for my fantasy football team , named the Bully Whips ?"
803,104054854036635648,134695291,n,,,,,,How the Political Right Bullied the Department of Homeland Security Into Ignoring the Threat of Ri .. HTTPURL
811,107920786299437056,307665759,n,,,,,,Bully Offers Toronto Real Estate HTTPURL
812,100433186303119360,265258687,y,self-disclosure,other,n,victim,none,@USER something bad as usual . I am just a dumb girl that get bully everytime .
817,109097195076190208,222275837,y,self-disclosure,other,n,bully,none,@USER lmfao oh I dont kill those . I bully them !
822,101506648341889024,57878881,y,self-disclosure,other,n,bully,none,@USER u seen dat guh sayy we was a bully in 4th hour lol .
824,107086624118145025,14276097,n,,,,,,As Real As It Gets : Bullying Victims Can Fight Back With Help From Brazilian Jiu-Jitsu Royalty HTTPURL
826,107686092400103424,219575069,n,,,,,,@USER yah .. u bullying me again ? Щ ( ºДºЩ )
830,101778153806106626,44917473,y,self-disclosure,other,n,bully,none,The Eagles wo n't do shit tonight either . But I 'm just a big bully .
832,103174042059677697,236622510,n,,,,,,"How do you let yo self yourself get bullied smh , stand up too em"
834,105389314569023488,332975018,n,,,,,,@USER it just causes people to be bullied and them to hate eachother .. There 's really nothing good about it
836,102496927802859520,27072007,y,report,other,n,reporter,anger,@USER @USER What an idiot @USER is . Nothing but a bully ! ! !
838,101463702892584960,284382132,y,self-disclosure,other,n,defender,none,people should stop bullying my asian boyfriend for being short .
848,100243250648064002,246920771,y,self-disclosure,other,n,defender,none,Not like you no hands no legs right . If you think juniors are good t be bullied then you 're so wrong .
849,101771921825333248,348045338,n,,,,,,@USER bullied for what ? ?
851,107000354385825792,337038781,n,,,,,,#theawkwardmoment when you make a status on facebook saying you hate bullies then a bully likes it .
854,107578673284132864,94340012,n,,,,,,"@USER I applaud him for not being bullied by that prick . I 'd be great , not an Ayrton wannabe that does nothing but sully that name ."
857,106724293286694912,113117866,n,,,,,,Bullying Victims Can Fight Back With Help From Brazilian Jiu-Jitsu Royalty - HTTPURL
859,102084451265298432,166580723,n,,,,,,Bullying Climates at Schools May Be Linked With Lower Test Scores HTTPURL #health
861,107856789009211392,128190571,y,report,other,n,reporter,none,"@USER interesting perspective . but he was a fairly notorious tabloid journalist , now a cyber-bully and a Gooner ! :)"
864,108525322449858560,217184600,n,,,,,,08-30- 11 Support AB 9 Stop The LGBT Bullying In Schools HTTPURL #constantcontact
868,107578336842219520,298051515,y,denial,other,n,bully,none,@USER I never bully you :) the hated words going about .. X
870,103160698615504897,142349194,n,,,,,,Regardless of anyone personal views bullying is wrong and illegal HTTPURL
873,105432928586170369,133068945,y,report,other,n,reporter,none,Yo @USER is a big bully !
875,108032145603301376,291724846,n,,,,,,"... Curb Your Enthusiasm , Curiosity , Current Events , Customer Service , Cyber Bullying , D . b . Cooper , Dalai Lama , ... HTTPURL"
879,102160685722640386,285832025,n,,,,,,I 'm glad my mommy 's not a bully towards me .
881,102795436213022721,332593669,n,,,,,,@USER thanks (: tweet me saying stuff against bullying and how it should stop use #StopBullying at the end (:
883,104696552550965249,101075559,n,,,,,,"In PLATINUM CLUB VIP , Grippin Our ALBUM , Standin Wit Bully From D BLOCK ! HTTPURL"
885,108616946081218560,302952393,y,accusation,other,n,accuser,none,s / o to @USER for being a bully
888,101820212868939777,337332746,y,report,other,n,reporter,none,@USER Just thought I would let you know because they are coming up with all kinds of stories . They enjoy bullying far too much .
890,104224340186365952,305258003,n,,,,,,#NEWMUSIC @USER - BULLY'S #Indie #HipHop #Rap #Louisiana - HTTPURL
894,101789959329030144,25976850,n,,,,,,"Marc Maron "" This Has To Be Funny "" Review by Justin Pansacola on Culture Bully :: HTTPURL"
898,105615274283249664,134406326,n,,,,,,"@USER @USER @USER @USER @USER @USER all-light , we shall bully that Fillipino next time , k ?"
907,104590052096618496,266382528,n,,,,,,El Paso Anti - Bullying Coalition HTTPURL
908,108226226258313217,37627349,n,,,,,,@USER I 'm raising awareness for bullying please help me by retweeting . Thank you so much HTTPURL xxx
909,101684638333935616,232793784,n,,,,,,Bully Mazzz
911,102945352931479553,35926865,n,,,,,,@USER Me too ! Ugh let 's see what teacher we are going to bully this year lol ^ . ^ ?
914,107232175811854337,298113711,n,,,,,,"When the Bully yelled "" Eat paste "" AND you forgot to hear !"
916,108846871165927424,64222355,y,report,other,n,reporter,none,". @USER Yes , but @USER shd be accountable for his bullying of councils - if his policies are inconsistent , he shd retract"
918,104327083781652480,266275747,n,,,,,,@USER We will :) btw was the sad convo that u remembered we had 2day bout bullying ?
920,105399729868898304,193116963,y,self-disclosure,other,n,victim,none,@USER G ; I dont know ! All my life ive bullied cuzz im fat or ugly ! I dont believe anyone now !
921,106167556355801088,276129382,y,self-disclosure,other,n,victim,none,@USER now wat if i had low self esteem about my weight .. yu culda just killed me bully
922,106479431454953472,301753628,n,,,,,,BULLY PREVENTION TIP - Walk away and get help .
924,104302551826042880,38101611,n,,,,,,"Being bullied ? Listen to Skyscraper by Demi Lovato . "" Go on and try to tear me down , I will be rising from the ground like a skyscraper . """
925,105180102274457600,104002575,n,,,,,,@USER no one is but i just hate seeing kids who do n't do anything get bullied lol
926,106578643945390080,67853223,n,,,,,,"as quoted in the dark knight "" some men can't be reasoned , bought or bullied , all they want to do is watch the world burn "" #mentalwrecks"
928,100978312372953088,169334267,n,,,,,,@USER that 's glad . mmm ... i just wanna know what she think about bullying ...
929,102867140608139264,95340000,n,,,,,,"#selfhelp Bullies and Bullied : A Quick Help Book for Kids ( Paperback ) newly tagged "" self-help "" : B ... HTTPURL"
933,101549371606310912,340231554,n,,,,,,"@USER Courage is fire , and bullying is smoke ."
935,102046868187516928,40496312,n,,,,,,If her biggest fear is the bully on the play ground #shetoyoungforyoubro
936,103301789784346624,254590750,y,denial,other,n,bully,none,im not a bully ...
937,104945994482974721,25796243,n,,,,,,Lil bro @USER was on the bully last night
938,105146052822302722,306929978,n,,,,,,So we have come to this as a society : MTV has a show called Bully Beatdown . #endtimes
939,107957858724872192,74566307,y,accusation,other,y,accuser,none,"Happy birthday to that bully , hoe , fake ass @USER , i kind of love you sometimes :)"
941,102060997623300096,283156870,y,report,other,n,reporter,none,Rebecca Black Quits Middle School After Bullying
942,103126979158614016,42044791,y,report,other,y,reporter,none,"@USER @USER Oh ! * Your * sister is the bully . Okay , I finally understand it . haha ;D :heart_suit: :heart_suit:"
946,105499354151911424,190538939,y,self-disclosure,other,n,victim,none,I think marlon bully me sia !  but heck care lah .. 2-11 pm OT 1 hr ! Hehe ! 
950,102173349643436032,59381286,n,,,,,,Project Bully ALSATIAN SHEPHERD owners beware of Breed Specific Legislation : A lot of times the ALSATIAN SHEPHER ... HTTPURL
954,106916790084435968,203773658,n,,,,,,Jonas Brother star is being baby bullied : HTTPURL
959,105769211237896192,103395223,n,,,,,,Now playing : Wooly Bully by Sam The Sham & The Pharaohs #nowplaying
960,108347171195207681,351368248,y,self-disclosure,other,n,bully,none,@USER o I 'm sorry please do n't call me a bully
962,104877521178333184,65137327,y,accusation,other,y,accuser,none,@USER awwr you bully ! (: anyways you free monday ?
965,101442273434288129,71571107,y,report,other,n,reporter,none,Rebecca black was bullied too much and is now home schooled . At least she does n't have to decide which seat to sit in to ride to school
966,102546123742384128,264086682,n,,,,,,@USER CAN WE SAY UR A BULLY
972,102737407081848834,290632487,n,,,,,,"@USER me , James holmes , Andy . Sam and Lewis at bully field"
974,106397137285292032,32773428,n,,,,,,@USER If threatening to expose your harassment and cyber-bullying to your job is harassment ... then ( cont ) HTTPURL
979,106851804679122944,272764215,n,,,,,,"Learn how to Stop Cyber Bullying , biatch 's : 1 . Close your laptop 2 . You Winning ;)"
983,102756793435951104,33407615,n,,,,,,SqipChat * Stop The Bull – A Parent & Educators Guide to Cyber Bullying : Stop The Bull – A Parent & Educators Gui ... HTTPURL
986,103269309777842177,55832805,y,report,other,n,reporter,none,Tammy is a bully ! !
988,103957648327720960,72251982,y,self-disclosure,other,n,victim,none,@USER shock youre bullying me again .
989,104972096752463872,148705911,n,,,,,,"@USER Wow ! ! ! Now we are all crying 4 d "" Virgin Bull "" !"
991,104916290199756800,53681043,n,,,,,,"Your "" idol "" is against bullying / cyberbullying ! Thats exactly what most of u are doin and 2 someone he cares about !"
992,104731819232067584,101874979,n,,,,,,A bully van comes and see one black boy on the road hooded up ( ME ) and they reversed and kicked
